"App","Category","Rating","Reviews","Size","Installs","Type","Price","Content.Rating","Genres","Last.Updated","Current.Ver","Android.Ver","Last.Updated..Year.","Last.Updated..Year.Month.","Category..categorical.","Type..categorical.","Genres..categorical.","Current.Ver..categorical.","Android.Ver..categorical.","Last.Updated..Year.Month...categorical.","No_reviews_count","Reviews_present_count","Rating_Q","Installs_Q"
"Sic Bo Online! Free Casino",14,3.8,488,30,1e+05,0,0,1,25,"2016-06-10",532,8,2016,61,"GAME","Free","Casino","1.3","2.3 and up","2016-06",0,0,0,1
"Sic Bo Rave",14,3.9,164,33,10000,0,0,1,23,"2013-09-23",139,9,2013,28,"GAME","Free","Card","1.0.1","2.3.3 and up","2013-09",0,0,0,0
"Sid Story",14,4.4,28510,78,5e+05,0,0,1,23,"2018-08-01",1392,15,2018,87,"GAME","Free","Card","2.6.6","4.0.3 and up","2018-08",0,0,2,1
"Sin City Crime Simulator V - Gangster",14,4.2,2113,67,1e+05,0,0,0.5,0,"2018-04-23",2750,15,2018,83,"GAME","Free","Action","Varies with device","4.0.3 and up","2018-04",0,0,1,1
"Sin City Hero : Crime Simulator of Vegas",14,4.1,3371,78,1e+05,0,0,1,0,"2017-09-08",277,15,2017,76,"GAME","Free","Action","1.1","4.0.3 and up","2017-09",0,0,1,1
"Skip-Bo™",14,4.4,33661,60,1e+05,1,2.99,0,23,"2018-08-03",1743,17,2018,87,"GAME","Paid","Card","3.4.6","4.1 and up","2018-08",0,0,2,1
"Skip-Bo™ Free",14,3.5,46801,60,1e+06,0,0,0,23,"2018-08-03",1743,17,2018,87,"GAME","Free","Card","3.4.6","4.1 and up","2018-08",0,0,0,2
"Sky Streaker - Gumball",14,4.3,37513,31,5e+06,0,0,0,6,"2015-12-07",1889,8,2015,55,"GAME","Free","Arcade","4.0","2.3 and up","2015-12",0,0,2,3
"Slendrina X",14,4.4,12736,56,1e+06,0,0,1,6,"2017-12-18",253,13,2017,79,"GAME","Free","Arcade","1.02","4.0 and up","2017-12",0,0,2,2
"Slot Machines by IGG",14,4.6,267229,24,1e+07,0,0,1,25,"2018-05-28",738,8,2018,84,"GAME","Free","Casino","1.7.4","2.3 and up","2018-05",0,0,3,3
"Smashy Road: Arena",14,4.3,45558,53,5e+06,0,0,0.5,0,"2018-05-24",334,17,2018,84,"GAME","Free","Action","1.1.9","4.1 and up","2018-05",0,0,2,3
"Sniper Gun Shot 3D: Impossible Missions",14,4.6,20,34,100,0,0,1.5,0,"2018-05-04",113,13,2018,84,"GAME","Free","Action","1.0","4.0 and up","2018-05",0,0,3,0
"Sniper Killer Shooter",14,4,119368,19,1e+07,0,0,1,0,"2017-02-21",309,8,2017,69,"GAME","Free","Action","1.1.4","2.3 and up","2017-02",0,0,1,3
"Sniper Traning for CS GO",14,3.2,655,14,50000,0,0,1,0,"2016-05-18",173,13,2016,60,"GAME","Free","Action","1.0.2","4.0 and up","2016-05",0,0,0,0
"Snowboard Racing Free Fun Game",14,3.8,4552,43,1e+05,0,0,0,87,"2016-10-26",593,9,2016,65,"GAME","Free","Racing","1.4.0","2.3.3 and up","2016-10",0,0,0,1
"SnowMobile Parking Adventure",14,3.6,12257,49,1e+06,0,0,0,87,"2016-09-09",592,8,2016,64,"GAME","Free","Racing","1.4","2.3 and up","2016-09",0,0,0,2
"Soccer Clubs Logo Quiz",14,4.2,21661,16,1e+06,0,0,0,111,"2018-05-24",564,13,2018,84,"GAME","Free","Trivia","1.3.81","4.0 and up","2018-05",0,0,1,2
"Solitaire",14,4.7,254258,23,1e+07,0,0,0,23,"2018-08-01",1162,17,2018,87,"GAME","Free","Card","2.137.0","4.1 and up","2018-08",0,0,3,3
"Solitaire TriPeaks",14,4.5,446434,52,1e+07,0,0,0,23,"2018-08-01",2075,15,2018,87,"GAME","Free","Card","4.6.2.46103","4.0.3 and up","2018-08",0,0,3,3
"Solitaire!",14,4.7,403911,23,1e+07,0,0,0,23,"2018-06-24",1253,17,2018,85,"GAME","Free","Card","2.277.0","4.1 and up","2018-06",0,0,3,3
"Solitaire: Decked Out Ad Free",14,4.9,37302,35,5e+05,0,0,0,23,"2017-05-08",551,17,2017,72,"GAME","Free","Card","1.3.3","4.1 and up","2017-05",0,0,3,1
"Sonic 4™ Episode I",14,3.7,8014,37,1e+05,1,2.99,0,6,"2016-04-04",644,7,2016,59,"GAME","Paid","Arcade","1.5.0","2.2 and up","2016-04",0,0,0,1
"Sonic CD Classic",14,4.6,26138,15,1e+06,0,0,0,0,"2018-02-14",173,18,2018,81,"GAME","Free","Action","1.0.2","4.2 and up","2018-02",0,0,3,2
"Sonic the Hedgehog™ Classic",14,4.4,125652,56,1e+07,0,0,0,0,"2018-06-18",1693,18,2018,85,"GAME","Free","Action","3.3.0","4.2 and up","2018-06",0,0,2,3
"Soul Knight",14,4.7,292164,59,1e+07,0,0,0.5,0,"2018-08-01",780,17,2018,87,"GAME","Free","Action","1.8.4","4.1 and up","2018-08",0,0,3,3
"Space Shooter : Galaxy Attack",14,4.6,169661,40,1e+07,0,0,0,6,"2018-08-01",504,17,2018,87,"GAME","Free","Arcade","1.246","4.1 and up","2018-08",0,0,3,3
"Space X: Sky Wars of Air Force",14,4.5,10748,47,1e+06,0,0,0,6,"2018-08-04",1889,17,2018,87,"GAME","Free","Arcade","4.0","4.1 and up","2018-08",0,0,3,2
"Special Forces Group 2",14,4.6,1432809,29,1e+07,0,0,1.5,0,"2018-07-29",1692,13,2018,86,"GAME","Free","Action","3.3","4.0 and up","2018-07",0,0,3,3
"Sports Car Driving Simulator 2018",14,4.3,2178,57,5e+05,0,0,0,87,"2018-03-28",277,17,2018,82,"GAME","Free","Racing","1.1","4.1 and up","2018-03",0,0,2,1
"Squadron - Bullet Hell Shooter",14,4.2,177542,40,1e+07,0,0,0,6,"2016-05-02",225,8,2016,60,"GAME","Free","Arcade","1.0.7","2.3 and up","2016-05",0,0,1,3
"Stack It AR",14,3.8,1363,26,1e+05,0,0,0,6,"2018-06-29",309,13,2018,85,"GAME","Free","Arcade","1.1.4","4.0 and up","2018-06",0,0,0,1
"Stack Jump",14,4.3,118253,40,1e+07,0,0,1,6,"2018-05-03",617,17,2018,84,"GAME","Free","Arcade","1.4.6","4.1 and up","2018-05",0,0,2,3
"Standoff 2",14,4.5,299046,47,1e+07,0,0,1.5,0,"2018-07-12",98,17,2018,86,"GAME","Free","Action","0.9.5","4.1 and up","2018-07",0,0,3,3
"Star Wars ™: DIRTY",14,4.5,38207,15,1e+05,1,9.99,1,90,"2015-10-19",213,17,2015,53,"GAME","Paid","Role Playing","1.0.6","4.1 and up","2015-10",0,0,3,1
"STARDOM: THE A-LIST",14,4.5,152658,29,1e+06,0,0,1,2,"2014-09-12",1126,5,2014,40,"GAME","Free","Adventure","2.1.8","2.1 and up","2014-09",0,0,3,2
"Stick 'Em Up 2 Starter Edition",14,3.8,2102,40,1e+05,0,0,0.5,0,"2015-09-11",306,15,2015,52,"GAME","Free","Action","1.1.3","4.0.3 and up","2015-09",0,0,0,1
"Stick War: Legacy",14,4.6,811040,77,1e+07,0,0,1,103,"2018-05-10",721,20,2018,84,"GAME","Free","Strategy","1.7.04","4.4 and up","2018-05",0,0,3,3
"Stickman and Axe",14,4.4,69,2.8,50000,0,0,1,0,"2017-11-25",113,15,2017,78,"GAME","Free","Action","1.0","4.0.3 and up","2017-11",0,0,2,0
"Stickman Legends: Shadow Wars",14,4.4,38419,100,1e+06,1,0.99,0.5,0,"2018-08-03",1275,17,2018,87,"GAME","Paid","Action","2.3.24","4.1 and up","2018-08",0,0,2,2
"Stickman Warriors Heroes 2",14,4.4,13714,41,1e+06,0,0,0.5,0,"2017-04-15",201,15,2017,71,"GAME","Free","Action","1.0.4","4.0.3 and up","2017-04",0,0,2,2
"StirFry Stunts - We Bare Bears",14,4.5,121533,63,1e+07,0,0,0,6,"2016-03-24",118,9,2016,58,"GAME","Free","Arcade","1.0.0","2.3.3 and up","2016-03",0,0,3,3
"Strange Hero: Future Battle",14,4.2,88901,73,1e+07,0,0,1,0,"2018-05-24",884,13,2018,84,"GAME","Free","Action","11.0.0","4.0 and up","2018-05",0,0,1,3
"Strawberry Shortcake BerryRush",14,4.3,525517,48,1e+07,0,0,0,1,"2017-10-15",455,8,2017,77,"GAME","Free","Action;Action & Adventure","1.2.3","2.3 and up","2017-10",0,0,2,3
"Street Skater 3D",14,3.6,120852,21,1e+07,0,0,1,0,"2017-10-24",277,15,2017,77,"GAME","Free","Action","1.1","4.0.3 and up","2017-10",0,0,0,3
"Stupid Zombies",14,4.5,464900,33,1e+07,0,0,1,6,"2018-06-27",1056,18,2018,85,"GAME","Free","Arcade","2.0.5","4.2 and up","2018-06",0,0,3,3
"Sudoku Master",14,4.4,58387,3.3,1e+06,0,0,0,117,"2013-12-13",300,5,2013,31,"GAME","Free","Word","1.1.2","2.1 and up","2013-12",0,0,2,2
"Super Car F. Mod for MCPE",14,3.6,214,4.9,50000,0,0,0,2,"2018-07-19",1528,18,2018,86,"GAME","Free","Adventure","3.0.1","4.2 and up","2018-07",0,0,0,0
"Super Dancer",14,4.1,91667,27,1e+06,0,0,0,6,"2018-07-24",1692,8,2018,86,"GAME","Free","Arcade","3.3","2.3 and up","2018-07",0,0,1,2
"Super Dancer VN",14,4,24312,25,5e+05,0,0,0,71,"2018-07-22",1692,15,2018,86,"GAME","Free","Music","3.3","4.0.3 and up","2018-07",0,0,1,1
"Super DK vs Kong Brother Advanced Free Classic",14,3.8,66,38,10000,0,0,0,6,"2018-07-17",424,17,2018,86,"GAME","Free","Arcade","1.2","4.1 and up","2018-07",0,0,0,0
"Super Hero M Craft Run",14,3.7,303,38,1e+05,0,0,0,6,"2017-07-12",688,15,2017,74,"GAME","Free","Arcade","1.6","4.0.3 and up","2017-07",0,0,0,1
"Super Jabber Jump",14,4.3,85882,23,1e+07,0,0,0,6,"2017-11-07",2448,8,2017,78,"GAME","Free","Arcade","6.6.3106","2.3 and up","2017-11",0,0,2,3
"Super Jabber Jump 3",14,4.3,34494,23,5e+06,0,0,0.5,6,"2018-07-11",1351,8,2018,86,"GAME","Free","Arcade","2.5.3182","2.3 and up","2018-07",0,0,2,3
"Super Jim Jump - pixel 3d",14,4.5,10393,18,1e+06,0,0,0,6,"2018-07-11",1220,13,2018,86,"GAME","Free","Arcade","2.2.3181","4.0 and up","2018-07",0,0,3,2
"Superbrothers Sword & Sworcery",14,4.4,11023,16,1e+05,1,3.99,1,2,"2018-01-26",178,8,2018,80,"GAME","Paid","Adventure","1.0.20","2.3 and up","2018-01",0,0,2,1
"Survival: Prison Escape",14,4,127810,33,1e+07,0,0,1.5,0,"2018-08-01",787,20,2018,87,"GAME","Free","Action","1.8.8","4.4 and up","2018-08",0,0,1,3
"Sweet Fruit Candy",14,4.5,197540,29,1e+07,0,0,0,82,"2018-07-16",2573,17,2018,86,"GAME","Free","Puzzle","79.0","4.1 and up","2018-07",0,0,3,3
"Sword of Chaos - Lame du Chaos",14,4.5,23599,96,1e+05,0,0,1,0,"2018-06-01",885,13,2018,85,"GAME","Free","Action","11.0.2","4.0 and up","2018-06",0,0,3,1
"Tamago egg",14,3,49,7.1,5000,0,0,0,111,"2017-10-31",139,9,2017,77,"GAME","Free","Trivia","1.0.1","2.3.3 and up","2017-10",0,0,0,0
"TAMAGO Monsters Returns",14,4.1,104583,37,1e+06,0,0,0,6,"2016-08-18",1752,8,2016,63,"GAME","Free","Arcade","3.45","2.3 and up","2016-08",0,0,1,2
"Tank Stars",14,4.3,174755,98,1e+07,0,0,0.5,6,"2018-07-11",287,25,2018,86,"GAME","Free","Arcade","1.1.1","5.0 and up","2018-07",0,0,2,3
"Teen Patti by BL Games",14,4.1,496,39,1e+05,0,0,1,23,"2017-01-31",534,9,2017,68,"GAME","Free","Card","1.3.0","2.3.3 and up","2017-01",0,0,1,1
"TEKKEN™",14,4.2,147791,38,5e+06,0,0,1,0,"2018-07-26",532,25,2018,86,"GAME","Free","Action","1.3","5.0 and up","2018-07",0,0,1,3
"Texas Hold'em Poker",14,3.6,12846,14,1e+06,0,0,1,25,"2017-12-29",1692,17,2017,79,"GAME","Free","Casino","3.3","4.1 and up","2017-12",0,0,0,2
"Texas Hold’em Poker + | Social",14,3.5,4416,59,5e+05,0,0,1,25,"2017-01-18",1124,15,2017,68,"GAME","Free","Casino","2.1.7","4.0.3 and up","2017-01",0,0,0,1
"Texas Holdem & Omaha Poker: Pokerist",14,4.3,187200,28,1e+07,0,0,1,23,"2018-07-31",997,17,2018,86,"GAME","Free","Card","18.4.0","4.1 and up","2018-07",0,0,2,3
"Texas Holdem Poker",14,4,127831,26,1e+07,0,0,1,23,"2017-12-20",2086,10,2017,79,"GAME","Free","Card","4.7.0","3.0 and up","2017-12",0,0,1,3
"Texas HoldEm Poker Deluxe",14,4.5,396090,26,1e+07,0,0,1,25,"2018-05-30",719,15,2018,84,"GAME","Free","Casino","1.7.0","4.0.3 and up","2018-05",0,0,3,3
"Texas HoldEm Poker Deluxe (BR)",14,4.5,1418,26,10000,0,0,1,25,"2018-05-30",431,15,2018,84,"GAME","Free","Casino","1.2.1","4.0.3 and up","2018-05",0,0,3,0
"Texas Holdem Poker Pro",14,4.5,114479,26,5e+06,0,0,1,23,"2017-12-20",2086,10,2017,79,"GAME","Free","Card","4.7.0","3.0 and up","2017-12",0,0,3,3
"Thai Sic Bo",14,4.1,14283,4.2,1e+06,0,0,1,25,"2017-10-01",300,13,2017,77,"GAME","Free","Casino","1.1.2","4.0 and up","2017-10",0,0,1,2
"that's lit",14,4.7,1115,39,1e+05,0,0,0,6,"2017-07-07",113,19,2017,74,"GAME","Free","Arcade","1.0","4.3 and up","2017-07",0,0,3,1
"The Cube",14,4.2,70226,38,5e+06,0,0,0,6,"2018-07-25",474,17,2018,86,"GAME","Free","Arcade","1.2.9","4.1 and up","2018-07",0,0,1,3
"The Escapists",14,4.4,7412,84,1e+05,1,4.99,1,103,"2018-04-26",280,8,2018,83,"GAME","Paid","Strategy","1.1.0","2.3 and up","2018-04",0,0,2,1
"The Fish Master!",14,4.1,15763,54,1e+06,0,0,0,6,"2018-07-17",688,17,2018,86,"GAME","Free","Arcade","1.6","4.1 and up","2018-07",0,0,1,2
"The Game of Life",14,4.4,18621,63,1e+05,1,2.99,0,15,"2018-07-04",1107,20,2018,86,"GAME","Paid","Board","2.1.2","4.4 and up","2018-07",0,0,2,1
"The Gang Sniper V. Pocket Edition.",14,3.9,6121,61,5e+05,0,0,1.5,0,"2018-06-20",1088,17,2018,85,"GAME","Free","Action","2.1","4.1 and up","2018-06",0,0,0,1
"The Grand Wars: San Andreas",14,3.9,29990,96,1e+06,0,0,1,0,"2017-12-08",2750,8,2017,79,"GAME","Free","Action","Varies with device","2.3 and up","2017-12",0,0,0,2
"The Grand Way",14,3.9,1995,92,5e+05,0,0,1,0,"2018-07-03",795,17,2018,86,"GAME","Free","Action","1.9","4.1 and up","2018-07",0,0,0,1
"The Great Wobo Escape Ep. 1",14,4.2,5449,20,5e+05,0,0,0.5,0,"2016-09-13",197,17,2016,64,"GAME","Free","Action","1.0.3386","4.1 and up","2016-09",0,0,1,1
"THE KING OF FIGHTERS-A 2012(F)",14,4.4,406511,21,5e+06,0,0,1,0,"2016-10-21",207,15,2016,65,"GAME","Free","Action","1.0.5","4.0.3 and up","2016-10",0,0,2,3
"The Legacy (Full)",14,4.6,144,6.3,1000,1,6.99,0,2,"2018-05-15",234,13,2018,84,"GAME","Paid","Adventure","1.0.9","4.0 and up","2018-05",0,0,3,0
"The Maze Runner",14,4,428268,22,1e+07,0,0,0,0,"2015-09-14",766,8,2015,52,"GAME","Free","Action","1.8.1","2.3 and up","2015-09",0,0,1,3
"The Q - Live Trivia Game Network",14,2.7,1486,14,1e+05,0,0,0,111,"2018-08-03",1317,25,2018,87,"GAME","Free","Trivia","2.4.8","5.0 and up","2018-08",0,0,0,1
"The Room: Old Sins",14,4.9,21119,48,1e+05,1,4.99,0,82,"2018-04-18",139,20,2018,83,"GAME","Paid","Puzzle","1.0.1","4.4 and up","2018-04",0,0,3,1
"The Sims™ FreePlay",14,4.3,931595,31,1e+07,0,0,1,96,"2018-07-16",2273,15,2018,86,"GAME","Free","Simulation","5.39.1","4.0.3 and up","2018-07",0,0,2,3
"The Vikings",14,4.4,15806,42,1e+06,0,0,1,6,"2018-06-06",225,17,2018,85,"GAME","Free","Arcade","1.0.7","4.1 and up","2018-06",0,0,2,2
"The Visitor",14,4.1,39895,25,5e+06,0,0,1.5,2,"2018-01-02",455,17,2018,80,"GAME","Free","Adventure","1.2.3","4.1 and up","2018-01",0,0,1,3
"The Visitor: Ep.1 - Kitty Cat Carnage",14,4.4,3017,39,5e+05,0,0,1.5,2,"2018-01-02",562,19,2018,80,"GAME","Free","Adventure","1.3.7","4.3 and up","2018-01",0,0,2,1
"The Visitor: Ep.2 - Sleepover Slaughter",14,4.3,5731,31,1e+06,0,0,1.5,2,"2018-01-02",317,17,2018,80,"GAME","Free","Adventure","1.1.5","4.1 and up","2018-01",0,0,2,2
"The Walking Dead: Our World",14,4,22435,100,1e+06,0,0,1,0,"2018-08-01",284,25,2018,87,"GAME","Free","Action","1.1.0.3","5.0 and up","2018-08",0,0,1,2
"The Walking Dead: Road to Survival",14,4.2,522466,37,1e+07,0,0,1.5,90,"2018-06-19",913,15,2018,85,"GAME","Free","Role Playing","12.0.4.62276","4.0.3 and up","2018-06",0,0,1,3
"The Walking Zombie: Dead City",14,4.6,58575,96,1e+06,0,0,1,0,"2018-02-21",1367,17,2018,81,"GAME","Free","Action","2.55","4.1 and up","2018-02",0,0,3,2
"The World Ends With You",14,4.6,4108,13,10000,1,17.99,0.5,6,"2015-12-14",201,13,2015,55,"GAME","Paid","Arcade","1.0.4","4.0 and up","2015-12",0,0,3,0
"Them Bombs: co-op board game play with 2-4 friends",14,4.7,8038,52,1e+05,0,0,1,15,"2018-07-12",599,17,2018,86,"GAME","Free","Board","1.4.1","4.1 and up","2018-07",0,0,3,1
"Tokyo Ghoul: Dark War",14,4.3,25094,82,1e+06,0,0,1,90,"2018-07-06",426,19,2018,86,"GAME","Free","Role Playing","1.2.0","4.3 and up","2018-07",0,0,2,2
"Tomb of the Mask",14,4.1,55380,39,5e+06,0,0,0,0,"2018-07-24",431,25,2018,86,"GAME","Free","Action","1.2.1","5.0 and up","2018-07",0,0,1,3
"Toy Attack",14,4.2,3878,69,5e+05,0,0,0,0,"2018-04-04",795,15,2018,83,"GAME","Free","Action","1.9","4.0.3 and up","2018-04",0,0,1,1
"Traffic Sniper Counter Attack",14,4.3,5339,38,1e+06,0,0,1,0,"2017-12-05",113,8,2017,79,"GAME","Free","Action","1.0","2.3 and up","2017-12",0,0,2,2
"Train Racing Games 3D 2 Player",14,4.3,192374,56,1e+07,0,0,0,87,"2018-01-09",2750,25,2018,80,"GAME","Free","Racing","Varies with device","5.0 and up","2018-01",0,0,2,3
"TRANSFORMERS: Forged to Fight",14,4.6,291941,90,1e+07,0,0,0.5,0,"2018-07-27",2415,15,2018,86,"GAME","Free","Action","6.3.2","4.0.3 and up","2018-07",0,0,3,3
"Traps n' Gemstones",14,4.5,413,9.1,1000,1,4.99,0,2,"2017-05-17",262,15,2017,72,"GAME","Paid","Adventure","1.04","4.0.3 and up","2017-05",0,0,3,0
"Trine 2: Complete Story",14,3.8,252,11,10000,1,16.99,1,0,"2015-02-27",1238,25,2015,45,"GAME","Paid","Action","2.22","5.0 and up","2015-02",0,0,0,0
"Trovami se ci riesci",14,5,11,6.1,10,0,0,0,6,"2017-03-11",16,8,2017,70,"GAME","Free","Arcade","0.1","2.3 and up","2017-03",0,0,3,0
"Truck Driver Cargo",14,4.1,257531,44,1e+07,0,0,0.5,87,"2018-01-18",2482,17,2018,80,"GAME","Free","Racing","7","4.1 and up","2018-01",0,0,1,3
"True Skateboarding Ride Skateboard Game Freestyle",14,3.8,8175,31,1e+06,0,0,0.5,6,"2018-01-03",1147,17,2018,80,"GAME","Free","Arcade","2.11.7","4.1 and up","2018-01",0,0,0,2
"Two Nights at jumpscare",14,3.8,596,91,1e+05,0,0,1,2,"2017-08-17",113,17,2017,75,"GAME","Free","Adventure","1.0","4.1 and up","2017-08",0,0,0,1
"U-48 Submarine Commander Free",14,3.5,4575,3.8,5e+05,0,0,0,6,"2017-10-07",499,15,2017,77,"GAME","Free","Arcade","1.24","4.0.3 and up","2017-10",0,0,0,1
"Ultimate BlackJack 3D FREE",14,4.1,1686,4.6,1e+05,0,0,1,25,"2015-04-20",1581,8,2015,47,"GAME","Free","Casino","3.1.0","2.3 and up","2015-04",0,0,1,1
"Ultimate DC Challenge",14,4.5,937,35,10000,0,0,0,111,"2017-10-19",1165,15,2017,77,"GAME","Free","Trivia","2.14.5e","4.0.3 and up","2017-10",0,0,3,0
"Ultimate Fighter Z",14,4.3,180,24,5000,0,0,0,0,"2018-07-16",1014,20,2018,86,"GAME","Free","Action","2.0","4.4 and up","2018-07",0,0,2,0
"Ultimate Quiz for CS:GO - Skins | Cases | Players",14,4.5,2526,22,1e+05,0,0,0,111,"2018-02-14",534,17,2018,81,"GAME","Free","Trivia","1.3.0","4.1 and up","2018-02",0,0,3,1
"Undead Assault",14,4.3,4704,37,1e+05,0,0,0.5,6,"2015-11-04",617,8,2015,54,"GAME","Free","Arcade","1.4.6","2.3 and up","2015-11",0,0,2,1
"V for Voodoo",14,4.2,16876,59,1e+06,0,0,1,111,"2018-06-28",1528,27,2018,85,"GAME","Free","Trivia","3.0.1","6.0 and up","2018-06",0,0,1,2
"Vikings Stickman Axe Fighting",14,4.2,924,43,1e+05,0,0,0,6,"2017-10-21",657,10,2017,77,"GAME","Free","Arcade","1.5.2","3.0 and up","2017-10",0,0,1,1
"Vikings: an Archer's Journey",14,4.5,10256,39,1e+06,0,0,0,0,"2017-12-11",1089,19,2017,79,"GAME","Free","Action","2.1.0","4.3 and up","2017-12",0,0,3,2
"Virtual Dice EX",14,4.3,40,3.6,5000,0,0,0,15,"2016-03-15",1423,10,2016,58,"GAME","Free","Board","2.8","3.0 and up","2016-03",0,0,2,0
"Voxel - 3D Color by Number & Pixel Coloring Book",14,4.7,62561,53,1e+06,0,0,0,15,"2018-07-31",1303,17,2018,86,"GAME","Free","Board","2.4.11","4.1 and up","2018-07",0,0,3,2
"VR AG Racing for Cardboard",14,3.4,13,27,1000,0,0,0,87,"2016-09-29",277,17,2016,64,"GAME","Free","Racing","1.1","4.1 and up","2016-09",0,0,0,0
"War and Order",14,4.3,224514,81,5e+06,0,0,1,103,"2018-07-18",332,15,2018,86,"GAME","Free","Strategy","1.1.8","4.0.3 and up","2018-07",0,0,2,3
"Water Surfer Racing In Moto",14,4.3,2233,36,1e+06,0,0,0,87,"2018-02-28",277,8,2018,81,"GAME","Free","Racing","1.1","2.3 and up","2018-02",0,0,2,2
"WDAMAGE: Car Crash Engine",14,3.8,47386,96,1e+06,0,0,0,87,"2018-06-06",1867,18,2018,85,"GAME","Free","Racing","31","4.2 and up","2018-06",0,0,0,2
"What's Your CS:GO rank?",14,2.3,278,2.4,10000,0,0,1,111,"2017-02-11",113,8,2017,69,"GAME","Free","Trivia","1.0","2.3 and up","2017-02",0,0,0,0
"What Am I? - Brain Teasers",14,4.2,4537,15,1e+05,0,0,0,111,"2017-04-05",1192,15,2017,71,"GAME","Free","Trivia","2.2","4.0.3 and up","2017-04",0,0,1,1
"Wheelie Challenge",14,4.6,137338,51,5e+06,0,0,0,87,"2018-07-13",633,17,2018,86,"GAME","Free","Racing","1.44","4.1 and up","2018-07",0,0,3,3
"Who am I? (Biblical)",14,4.5,5849,5.1,5e+05,0,0,0,111,"2017-09-13",454,15,2017,76,"GAME","Free","Trivia","1.2.2_comAds","4.0.3 and up","2017-09",0,0,3,1
"Will it Crush?",14,3.1,25825,16,5e+06,0,0,0,96,"2018-05-22",551,20,2018,84,"GAME","Free","Simulation","1.3.3","4.4 and up","2018-05",0,0,0,3
"Winter Wonderland",14,4,1287,38,50000,0,0,0,117,"2013-12-18",113,7,2013,31,"GAME","Free","Word","1.0","2.2 and up","2013-12",0,0,1,0
"WithstandZ - Zombie Survival!",14,4.3,121612,59,1e+06,0,0,1,0,"2017-12-28",214,13,2017,79,"GAME","Free","Action","1.0.6.4","4.0 and up","2017-12",0,0,2,2
"WIZARD Card Game",14,4,48,4.1,1000,1,1.99,0,23,"2014-12-15",156,5,2014,43,"GAME","Paid","Card","1.0.141215","2.1 and up","2014-12",0,0,1,0
"Wolf of the BF:Commando MOBILE",14,3.4,32,27,1000,1,0.99,0.5,6,"2017-03-23",245,13,2017,70,"GAME","Paid","Arcade","1.00.10","4.0 and up","2017-03",0,0,0,0
"Woodman Deluxe",14,4,82,4.4,5000,0,0,0,0,"2015-07-06",173,8,2015,50,"GAME","Free","Action","1.0.2","2.3 and up","2015-07",0,0,1,0
"Woody Puzzle",14,4.7,21262,29,1e+06,0,0,0,82,"2018-08-03",234,20,2018,87,"GAME","Free","Puzzle","1.0.9","4.4 and up","2018-08",0,0,3,2
"Word Crossy - A crossword game",14,4.5,240416,53,5e+06,0,0,0,117,"2018-08-01",1216,15,2018,87,"GAME","Free","Word","2.2.3","4.0.3 and up","2018-08",0,0,3,3
"Word Hunt",14,4.9,59,21,500,0,0,0,117,"2018-06-22",113,20,2018,85,"GAME","Free","Word","1.0","4.4 and up","2018-06",0,0,3,0
"Word Link",14,4.6,216675,30,1e+07,0,0,0,117,"2018-08-01",1226,17,2018,87,"GAME","Free","Word","2.2.7","4.1 and up","2018-08",0,0,3,3
"Word Search",14,4.7,295241,3.9,1e+07,0,0,0,117,"2018-06-06",306,10,2018,85,"GAME","Free","Word","1.1.3","3.0 and up","2018-06",0,0,3,3
"Word Search multilingual",14,4.2,32849,1.5,1e+06,0,0,0,117,"2015-09-30",1205,8,2015,52,"GAME","Free","Word","2.2.13","2.3 and up","2015-09",0,0,1,2
"Wordscapes",14,4.8,230710,87,1e+07,0,0,0,117,"2018-08-02",205,17,2018,87,"GAME","Free","Word","1.0.47","4.1 and up","2018-08",0,0,3,3
"World of Warriors: Duel",14,4.3,25952,36,5e+05,0,0,0.5,0,"2015-09-07",300,8,2015,52,"GAME","Free","Action","1.1.2","2.3 and up","2015-09",0,0,2,1
"World Series of Poker – WSOP Free Texas Holdem",14,4.5,910051,76,1e+07,0,0,1,23,"2018-08-02",2200,17,2018,87,"GAME","Free","Card","5.11.0","4.1 and up","2018-08",0,0,3,3
"X-WOLF",14,4.2,4878,27,1e+05,0,0,0.5,2,"2018-02-02",426,17,2018,81,"GAME","Free","Adventure","1.2.0","4.1 and up","2018-02",0,0,1,1
"Your rank CS:GO",14,4.1,4946,7.5,1e+05,0,0,1,111,"2017-07-16",792,15,2017,74,"GAME","Free","Trivia","1.82","4.0.3 and up","2017-07",0,0,1,1
"Z Champions",14,4.7,96028,59,1e+06,0,0,1,6,"2018-05-28",2750,13,2018,84,"GAME","Free","Arcade","Varies with device","4.0 and up","2018-05",0,0,3,2
"Zlax.io Zombs Luv Ax",14,4.6,6344,32,5e+05,0,0,0,0,"2018-04-04",718,17,2018,83,"GAME","Free","Action","1.7","4.1 and up","2018-04",0,0,3,1
"Zombie Avengers:(Dreamsky)Stickman War Z",14,4.3,13604,96,1e+06,1,0.99,1,0,"2018-06-26",1312,8,2018,85,"GAME","Paid","Action","2.4.4","2.3 and up","2018-06",0,0,2,2
"Zombie Catchers",14,4.7,990491,75,1e+07,0,0,0,0,"2018-05-24",187,17,2018,84,"GAME","Free","Action","1.0.27","4.1 and up","2018-05",0,0,3,3
"Zombie Death Shooter",14,3.8,17372,45,1e+06,0,0,1.5,6,"2015-08-08",532,8,2015,51,"GAME","Free","Arcade","1.3","2.3 and up","2015-08",0,0,0,2
