"App","Category","Rating","Reviews","Size","Installs","Type","Price","Content.Rating","Genres","Last.Updated","Current.Ver","Android.Ver","Last.Updated..Year.","Last.Updated..Year.Month.","Category..categorical.","Type..categorical.","Genres..categorical.","Current.Ver..categorical.","Android.Ver..categorical.","Last.Updated..Year.Month...categorical.","No_reviews_count","Reviews_present_count","Rating_Q","Installs_Q"
"AW Training",11,4.6,11,17,1000,0,0,0,38,"2018-07-05",1701,15,2018,86,"FAMILY","Free","Education","3.3.2","4.0.3 and up","2018-07",0,0,3,0
"Axe Clicker",11,4.3,10446,64,5e+05,0,0,0,26,"2018-07-13",157,15,2018,86,"FAMILY","Free","Casual","1.0.142","4.0.3 and up","2018-07",0,0,2,3
"Ay Up",11,4.5,11,7.2,100,0,0,0,51,"2015-10-27",1523,5,2015,53,"FAMILY","Free","Entertainment","3.0.0","2.1 and up","2015-10",0,0,3,0
"Ayat - Al Quran",11,4.7,173394,8.5,5e+06,0,0,0,38,"2018-03-13",1444,13,2018,82,"FAMILY","Free","Education","2.9.1","4.0 and up","2018-03",0,0,3,3
"Az Content",11,3.5,24,13,10000,0,0,0,51,"2018-06-05",159,17,2018,85,"FAMILY","Free","Entertainment","1.0.15","4.1 and up","2018-06",0,0,0,1
"AZ Lottery Players Club",11,4.2,97,8.9,10000,0,0,0,51,"2018-07-09",1018,15,2018,86,"FAMILY","Free","Entertainment","2.0.0(9)","4.0.3 and up","2018-07",0,0,1,1
"AZ Practice Test & Questions",11,4.4,13,3.4,1000,0,0,0,38,"2017-03-23",113,9,2017,70,"FAMILY","Free","Education","1.0","2.3.3 and up","2017-03",0,0,2,0
"Az Video Status",11,4.8,13,6,100,0,0,0,51,"2018-08-02",201,17,2018,87,"FAMILY","Free","Entertainment","1.0.4","4.1 and up","2018-08",0,0,3,0
"ba",11,3.1,1734,5.8,5e+05,0,0,0,103,"2016-06-08",189,13,2016,61,"FAMILY","Free","Strategy","1.0.3","4.0 and up","2016-06",0,0,0,3
"BA VPN - Free Unlimited VPN",11,4.1,181,9.2,10000,0,0,0,51,"2018-06-14",431,25,2018,85,"FAMILY","Free","Entertainment","1.2.1","5.0 and up","2018-06",0,0,1,1
"Baba Yaad Hai?(BK's)",11,4.8,160,13,10000,0,0,0,51,"2017-03-05",532,8,2017,70,"FAMILY","Free","Entertainment","1.3","2.3 and up","2017-03",0,0,3,1
"Baby ABC in box! Kids alphabet games for toddlers!",11,4.6,9652,53,1e+06,0,0,0,49,"2018-07-16",1063,17,2018,86,"FAMILY","Free","Educational;Education","2.0.7.4","4.1 and up","2018-07",3,37,3,3
"Baby Panda’s Juice Shop",11,4.5,19230,45,5e+06,0,0,0,47,"2018-07-12",2609,15,2018,86,"FAMILY","Free","Educational;Brain Games","8.25.10.01","4.0.3 and up","2018-07",37,3,3,3
"Baby puzzles",11,4.3,11950,19,5e+06,0,0,0,49,"2018-07-12",2372,15,2018,86,"FAMILY","Free","Educational;Education","6.1","4.0.3 and up","2018-07",6,34,2,3
"Baby Tiger Care - My Cute Virtual Pet Friend",11,4.5,432,63,1e+05,0,0,0.5,49,"2018-07-27",233,20,2018,86,"FAMILY","Free","Educational;Education","1.0.89","4.4 and up","2018-07",31,9,3,2
"Baldur's Gate II",11,4.3,5442,16,50000,1,9.99,1,90,"2018-06-28",1344,10,2018,85,"FAMILY","Paid","Role Playing","2.5.16.6","3.0 and up","2018-06",0,0,2,2
"Baldur's Gate: Enhanced Edition",11,4.5,20101,7.8,1e+05,1,9.99,1,90,"2015-10-02",532,10,2015,53,"FAMILY","Paid","Role Playing","1.3","3.0 and up","2015-10",0,0,3,2
"Barbie Life™",11,3.9,133117,63,5e+06,0,0,0,32,"2018-07-12",1372,17,2018,86,"FAMILY","Free","Casual;Pretend Play","2.6","4.1 and up","2018-07",21,19,1,3
"Barisal University App-BU Face",11,5,100,10,1000,0,0,0,38,"2018-05-06",1588,15,2018,84,"FAMILY","Free","Education","3.1.1","4.0.3 and up","2018-05",0,0,3,0
"Batman: Gotham’s Most Wanted!",11,4,16190,88,1e+06,0,0,0,1,"2018-04-24",1099,13,2018,83,"FAMILY","Free","Action;Action & Adventure","2.1.1","4.0 and up","2018-04",0,0,1,3
"Batmobile™ R/C Controller",11,3.7,452,30,1e+05,0,0,0,51,"2018-02-02",229,20,2018,81,"FAMILY","Free","Entertainment","1.0.8","4.4 and up","2018-02",0,0,0,2
"Battleheart Legacy",11,4.6,7420,7.4,50000,1,4.99,1,90,"2014-11-10",466,17,2014,42,"FAMILY","Paid","Role Playing","1.2.5","4.1 and up","2014-11",0,0,3,2
"BC Connect",11,3.8,11,17,1000,0,0,0,38,"2018-03-14",1379,17,2018,82,"FAMILY","Free","Education","2.6.12","4.1 and up","2018-03",0,0,0,0
"BC Lotto Check",11,3,10,0.717,5000,0,0,0,51,"2016-06-22",12,15,2016,61,"FAMILY","Free","Entertainment","0.0.7","4.0.3 and up","2016-06",0,0,0,1
"BC Navigator",11,4.4,21,32,1000,0,0,0,38,"2018-05-10",1649,15,2018,84,"FAMILY","Free","Education","3.2","4.0.3 and up","2018-05",0,0,2,0
"BC Wildflowers",11,4.4,7,81,1000,0,0,0,38,"2017-07-10",1759,17,2017,74,"FAMILY","Free","Education","3.5","4.1 and up","2017-07",0,0,2,0
"BD All Results",11,4.1,205,7.3,50000,0,0,0,38,"2017-11-29",2645,15,2017,78,"FAMILY","Free","Education","9.0","4.0.3 and up","2017-11",0,0,1,2
"BD Earn Pro",11,4.2,540,3.2,10000,0,0,0,51,"2018-08-01",1298,17,2018,87,"FAMILY","Free","Entertainment","2.4","4.1 and up","2018-08",0,0,1,1
"BD Hospital's",11,4.7,12,2.3,100,0,0,0,38,"2015-10-07",277,10,2015,53,"FAMILY","Free","Education","1.1","3.0 and up","2015-10",0,0,3,0
"BD Online Passport Application",11,4.6,12,2.4,5000,0,0,0,38,"2017-10-07",1522,15,2017,77,"FAMILY","Free","Education","3.0","4.0.3 and up","2017-10",0,0,3,1
"BD Radio TV Free List",11,4.3,539,13,50000,0,0,0,51,"2018-08-01",532,18,2018,87,"FAMILY","Free","Entertainment","1.3","4.2 and up","2018-08",0,0,2,2
"BD Sports Box & TV",11,4.2,5,3.3,500,0,0,0,51,"2018-04-13",277,15,2018,83,"FAMILY","Free","Entertainment","1.1","4.0.3 and up","2018-04",0,0,1,0
"BD TYCOON",11,3.3,16,33,500,0,0,0,96,"2017-07-06",424,17,2017,74,"FAMILY","Free","Simulation","1.2","4.1 and up","2017-07",0,0,0,0
"BDCast - Bangla Live TV,Radio",11,4.4,7461,31,1e+06,0,0,0,51,"2018-05-20",1978,17,2018,84,"FAMILY","Free","Entertainment","4.2.1","4.1 and up","2018-05",0,0,2,3
"Be Like Bill - Maker",11,4.3,18,1.7,1000,0,0,0,51,"2016-01-27",424,12,2016,56,"FAMILY","Free","Entertainment","1.2","3.2 and up","2016-01",0,0,2,0
"Be like Bill Generator",11,4.2,67,6.5,5000,0,0,1,51,"2016-01-29",271,15,2016,56,"FAMILY","Free","Entertainment","1.08","4.0.3 and up","2016-01",0,0,1,1
"Be Like Bro - Compilation",11,4.4,146,3.9,10000,0,0,1,51,"2018-03-30",1298,17,2018,82,"FAMILY","Free","Entertainment","2.4","4.1 and up","2018-03",0,0,2,1
"Be My Princess",11,4.2,3103,8.8,1e+05,0,0,1,51,"2017-09-19",2434,7,2017,76,"FAMILY","Free","Entertainment","6.5","2.2 and up","2017-09",0,0,1,2
"Be My Princess 2",11,4.3,2806,27,1e+05,0,0,1,51,"2018-03-20",1782,8,2018,82,"FAMILY","Free","Entertainment","3.6","2.3 and up","2018-03",0,0,2,2
"Be My Princess: PARTY",11,4.4,9443,21,1e+05,0,0,1,96,"2016-12-12",759,15,2016,67,"FAMILY","Free","Simulation","1.8.0","4.0.3 and up","2016-12",0,0,2,2
"Beast of Lycan Isle CE",11,4.1,2683,20,50000,0,0,0.5,26,"2014-01-23",113,8,2014,32,"FAMILY","Free","Casual","1.0","2.3 and up","2014-01",0,0,1,2
"Beauty and the Beast",11,4.4,70883,31,1e+06,0,0,0,85,"2018-08-07",741,18,2018,87,"FAMILY","Free","Puzzle;Creativity","1.7.6","4.2 and up","2018-08",0,0,2,3
"Beauty Rental Shop",11,4.6,11480,93,1e+05,0,0,0,96,"2018-05-25",201,20,2018,84,"FAMILY","Free","Simulation","1.0.4","4.4 and up","2018-05",0,0,3,2
"Beck & Bo: Toddler First Words",11,4.3,41,7.9,1000,1,2.99,0,44,"2018-05-31",1308,15,2018,84,"FAMILY","Paid","Education;Pretend Play","2.4.2","4.0.3 and up","2018-05",0,0,2,0
"Best CG Backgrounds",11,3.6,8,3.7,500,0,0,0,51,"2018-05-20",2575,15,2018,84,"FAMILY","Free","Entertainment","8.0","4.0.3 and up","2018-05",0,0,0,0
"Best CG views",11,4.2,4,2.5,100,0,0,1,51,"2015-06-24",2178,10,2015,49,"FAMILY","Free","Entertainment","5.1","3.0 and up","2015-06",0,0,1,0
"Best DP and Status (Daily Updates Photos)",11,4.1,3003,3.2,1e+06,0,0,0,51,"2018-05-07",756,13,2018,84,"FAMILY","Free","Entertainment","1.8","4.0 and up","2018-05",0,0,1,3
"Best DP And Video Status 2018 For Whatsapp",11,4.2,91,3.8,10000,0,0,0,51,"2018-05-31",2645,17,2018,84,"FAMILY","Free","Entertainment","9.0","4.1 and up","2018-05",0,0,1,1
"Best Friends Dress Up & Makeup",11,3.7,7664,44,5e+05,0,0,0,32,"2015-09-09",189,15,2015,52,"FAMILY","Free","Casual;Pretend Play","1.0.3","4.0.3 and up","2015-09",0,0,0,3
"BF 3d Images",11,4.3,19,2.5,1000,0,0,1,51,"2015-06-17",2044,10,2015,49,"FAMILY","Free","Entertainment","4.5","3.0 and up","2015-06",0,0,2,0
"BF 3d Wallpapers",11,4.1,256,2.5,1e+05,0,0,1,51,"2015-06-18",2085,10,2015,49,"FAMILY","Free","Entertainment","4.7","3.0 and up","2015-06",0,0,1,2
"BF 4 Guns",11,4,1542,13,50000,0,0,0,51,"2015-06-09",1522,10,2015,49,"FAMILY","Free","Entertainment","3.0","3.0 and up","2015-06",0,0,1,2
"BF Abstract 3d Pictures",11,4.2,72,2.5,10000,0,0,1,51,"2015-06-18",2178,10,2015,49,"FAMILY","Free","Entertainment","5.1","3.0 and up","2015-06",0,0,1,1
"BF Beautiful Nature",11,3.6,5,2.5,1000,0,0,1.5,51,"2015-06-11",1923,10,2015,49,"FAMILY","Free","Entertainment","4.1","3.0 and up","2015-06",0,0,0,0
"BF CG Abstract Pictures",11,4.7,6,2.5,1000,0,0,1,51,"2015-06-19",1402,10,2015,49,"FAMILY","Free","Entertainment","2.7","3.0 and up","2015-06",0,0,3,0
"BF CG View Wallpapers",11,3.6,13,2.5,1000,0,0,1,51,"2015-06-19",1522,10,2015,49,"FAMILY","Free","Entertainment","3.0","3.0 and up","2015-06",0,0,0,0
"BF games",11,4.1,262,29,50000,0,0,0,82,"2017-11-01",277,15,2017,78,"FAMILY","Free","Puzzle","1.1","4.0.3 and up","2017-11",0,0,1,2
"BF Movies Fun",11,3.8,63,3.7,10000,0,0,1,51,"2018-04-07",113,9,2018,83,"FAMILY","Free","Entertainment","1.0","2.3.3 and up","2018-04",0,0,0,1
"BG Future School",11,4.9,16,10,100,0,0,0,38,"2017-07-22",113,15,2017,74,"FAMILY","Free","Education","1.0","4.0.3 and up","2017-07",0,0,3,0
"BG TV App",11,1.7,6,2.9,100,0,0,0,51,"2017-12-21",113,17,2017,79,"FAMILY","Free","Entertainment","1.0","4.1 and up","2017-12",0,0,0,0
"Bg TV Online",11,2.3,50,2.8,10000,0,0,0,51,"2017-10-21",424,17,2017,77,"FAMILY","Free","Entertainment","1.2","4.1 and up","2017-10",0,0,0,1
"BH Challenge - Museum of the Jewish People",11,4.8,12,28,1000,0,0,0,38,"2018-03-26",560,18,2018,82,"FAMILY","Free","Education","1.3.6","4.2 and up","2018-03",0,0,3,0
"Bh Public School",11,5,2,8.7,10,0,0,0,38,"2018-03-21",424,15,2018,82,"FAMILY","Free","Education","1.2","4.0.3 and up","2018-03",0,0,3,0
"Bita and the Animals - Pelos Ares",11,4.4,1160,37,1e+05,0,0,0,43,"2013-05-22",113,7,2013,24,"FAMILY","Free","Education;Music & Video","1.0","2.2 and up","2013-05",0,0,2,2
"BJ-FPV",11,4.2,16,26,1000,0,0,0,26,"2018-07-31",1044,20,2018,86,"FAMILY","Free","Casual","2.0.2","4.4 and up","2018-07",0,0,1,0
"BJ-UFO",11,3.6,226,25,50000,0,0,0,26,"2018-05-10",1370,13,2018,84,"FAMILY","Free","Casual","2.5_20","4.0 and up","2018-05",0,0,0,2
"BJ & Jamie",11,3.9,13,17,100,0,0,0,51,"2015-07-06",277,9,2015,50,"FAMILY","Free","Entertainment","1.1","2.3.3 and up","2015-07",0,0,1,0
"BK Dinos",11,4.4,30,99,5000,0,0,0,51,"2018-03-31",16,13,2018,82,"FAMILY","Free","Entertainment","0.1","4.0 and up","2018-03",0,0,2,1
"BK Murli Dictionary (H to E)",11,4.6,106,3.9,10000,0,0,0,38,"2016-11-19",277,7,2016,66,"FAMILY","Free","Education","1.1","2.2 and up","2016-11",0,0,3,1
"BK murli today (Mobile Murli) - Gyan",11,4.8,100,4.5,5000,0,0,0,38,"2018-08-05",1014,20,2018,87,"FAMILY","Free","Education","2.0","4.4 and up","2018-08",0,0,3,1
"BK Video Status",11,5,13,2.1,100,0,0,0,51,"2018-07-07",1260,20,2018,86,"FAMILY","Free","Entertainment","2.3","4.4 and up","2018-07",0,0,3,0
"BkEmu - BK-0010/11M emulator",11,4.6,222,1.4,10000,0,0,0,51,"2016-02-07",57,5,2016,57,"FAMILY","Free","Entertainment","0.4.0","2.1 and up","2016-02",0,0,3,1
"BL <U+5973><U+6027><U+5411><U+3051><U+604B><U+611B><U+30B2><U+30FC><U+30E0><U+25C6><U+3054><U+304F><U+30E1><U+30F3>",11,4.2,1901,8.2,1e+05,0,0,1.5,96,"2016-07-07",534,9,2016,62,"FAMILY","Free","Simulation","1.3.0","2.3.3 and up","2016-07",0,0,1,2
"BL <U+5973><U+6027><U+5411><U+3051><U+604B><U+611B><U+30B2><U+30FC><U+30E0><U+25C6><U+4FFA><U+30D7><U+30EA><U+30AF><U+30ED><U+30B9>",11,4.2,3379,62,1e+05,0,0,1.5,96,"2017-03-23",700,9,2017,70,"FAMILY","Free","Simulation","1.6.3","2.3.3 and up","2017-03",0,0,1,2
"Black Survival",11,4.4,48451,52,1e+06,0,0,1,103,"2018-08-01",2068,15,2018,87,"FAMILY","Free","Strategy","4.6.00","4.0.3 and up","2018-08",0,0,2,3
"Blagues et Histoires Drôles",11,3.9,859,5.3,1e+05,0,0,1,51,"2017-02-18",3,17,2017,69,"FAMILY","Free","Entertainment","0.0.2","4.1 and up","2017-02",0,0,1,2
"Blamburger - Clarence",11,4.1,30444,27,1e+06,0,0,0.5,7,"2015-10-26",207,19,2015,53,"FAMILY","Free","Arcade;Action & Adventure","1.0.5","4.3 and up","2015-10",0,0,1,3
"Block Puzzle : Night in Egypt",11,4.4,276,16,50000,0,0,0,84,"2017-09-12",444,8,2017,76,"FAMILY","Free","Puzzle;Brain Games","1.2.16","2.3 and up","2017-09",0,0,2,2
"Block Survival Craft:The Story",11,4.1,7046,87,5e+05,0,0,0.5,82,"2017-10-12",43,15,2017,77,"FAMILY","Free","Puzzle","0.2.7","4.0.3 and up","2017-10",0,0,1,3
"Blood Injection : ER Emergency Doctor ER injection",11,3.5,246,35,50000,0,0,1,26,"2016-09-23",113,8,2016,64,"FAMILY","Free","Casual","1.0","2.3 and up","2016-09",0,0,0,2
"Blood Pressure Diary",11,4.6,47,3.3,5000,0,0,0,96,"2018-08-01",277,15,2018,87,"FAMILY","Free","Simulation","1.1","4.0.3 and up","2018-08",0,0,3,1
"Bloons TD 5",11,4.6,190086,94,1e+06,1,2.99,0,103,"2018-07-13",1635,9,2018,86,"FAMILY","Paid","Strategy","3.16","2.3.3 and up","2018-07",0,0,3,3
"BM SPM Practice",11,5,6,9.2,1000,0,0,0,38,"2018-01-24",113,17,2018,80,"FAMILY","Free","Education","1.0","4.1 and up","2018-01",0,0,3,0
"Bo's Bedtime Story",11,4.2,13,23,1000,1,2.49,0,44,"2017-12-25",1372,15,2017,79,"FAMILY","Paid","Education;Pretend Play","2.6","4.0.3 and up","2017-12",0,0,1,0
"Bo's Dinnertime Story",11,4.3,6,33,1000,1,2.49,0,44,"2017-12-25",641,15,2017,79,"FAMILY","Paid","Education;Pretend Play","1.5","4.0.3 and up","2017-12",0,0,2,0
"Bo's School Day",11,4.7,10,30,1000,1,2.99,0,44,"2017-12-18",532,15,2017,79,"FAMILY","Paid","Education;Pretend Play","1.3","4.0.3 and up","2017-12",0,0,3,0
"boattheory.ch Full 2018",11,4.7,54,50,1000,1,19.4,0,38,"2017-11-18",1595,18,2017,78,"FAMILY","Paid","Education","3.1.2","4.2 and up","2017-11",0,0,3,0
"Body scanner (prank)",11,3.3,16063,3.8,1e+06,0,0,1,26,"2016-06-02",1522,8,2016,61,"FAMILY","Free","Casual","3.0","2.3 and up","2016-06",0,0,0,3
"Body Scanner xray Real Camera Prank Entertaintment",11,2.6,17,4.6,5000,0,0,0,51,"2018-05-05",113,8,2018,84,"FAMILY","Free","Entertainment","1.0","2.3 and up","2018-05",0,0,0,1
"Bono’s Pit Bar-B-Q",11,2.3,3,36,1000,0,0,0.5,51,"2018-01-23",1298,9,2018,80,"FAMILY","Free","Entertainment","2.4","2.3.3 and up","2018-01",0,0,0,0
"Bonza Poly Art - Tenkyu Animal Jam for Kids",11,4.1,22,31,1000,0,0,0,82,"2018-08-03",234,17,2018,87,"FAMILY","Free","Puzzle","1.0.9","4.1 and up","2018-08",0,0,1,0
"Boomerang",11,4.2,13519,51,1e+06,0,0,0,56,"2018-07-27",1182,25,2018,86,"FAMILY","Free","Entertainment;Music & Video","2.18","5.0 and up","2018-07",0,0,1,3
"Boston University Alumni",11,1.8,5,5.2,1000,0,0,0,38,"2017-12-02",1889,20,2017,79,"FAMILY","Free","Education","4.0","4.4 and up","2017-12",0,0,0,0
"BP-Tech",11,3.2,12,13,1000,0,0,0,26,"2018-02-03",591,13,2018,81,"FAMILY","Free","Casual","1.3_4","4.0 and up","2018-02",0,0,0,0
"BP Scanner Prank",11,4.1,157,7,50000,0,0,0,51,"2016-09-20",424,15,2016,64,"FAMILY","Free","Entertainment","1.2","4.0.3 and up","2016-09",0,0,1,2
"Br Shafi",11,4.9,1288,26,10000,0,0,0,38,"2018-07-11",113,17,2018,86,"FAMILY","Free","Education","1.0","4.1 and up","2018-07",0,0,3,1
"Br. Parking - Busy road Parking 3D 2018",11,4.5,41,30,5000,0,0,0,96,"2018-01-13",250,17,2018,80,"FAMILY","Free","Simulation","1.01","4.1 and up","2018-01",0,0,3,1
"Brainf*ck Interpreter",11,4,24,1.9,1000,0,0,1.5,51,"2016-09-03",213,8,2016,64,"FAMILY","Free","Entertainment","1.0.6","2.3 and up","2016-09",0,0,1,0
"Break the Egg",11,2.6,366,6,50000,0,0,0,51,"2018-01-05",113,13,2018,80,"FAMILY","Free","Entertainment","1.0","4.0 and up","2018-01",0,0,0,2
"Brexit EU",11,4.4,7,7.5,500,0,0,0,26,"2016-03-10",113,8,2016,58,"FAMILY","Free","Casual","1.0","2.3 and up","2016-03",0,0,2,0
"Bridge Constructor Playground FREE",11,3.9,137377,30,5e+06,0,0,0,96,"2017-04-12",1192,15,2017,71,"FAMILY","Free","Simulation","2.2","4.0.3 and up","2017-04",0,0,1,3
"Bridge Constructor Stunts FREE",11,4.1,36151,46,1e+06,0,0,0,96,"2017-04-22",1402,12,2017,71,"FAMILY","Free","Simulation","2.7","3.2 and up","2017-04",0,0,1,3
"British Columbia License",11,3.3,14,11,1000,0,0,0,38,"2015-01-19",424,13,2015,44,"FAMILY","Free","Education","1.2","4.0 and up","2015-01",0,0,0,0
"Broken Screen Prank",11,3.3,23682,9.8,1e+06,0,0,1,26,"2018-06-14",2393,13,2018,85,"FAMILY","Free","Casual","6.2","4.0 and up","2018-06",0,0,0,3
"BS CS IT & SE",11,4.6,9,6.9,1000,0,0,0,38,"2018-05-16",424,17,2018,84,"FAMILY","Free","Education","1.2","4.1 and up","2018-05",0,0,3,0
"BS Generator",11,4.2,5,3.3,100,0,0,0,51,"2016-07-23",277,20,2016,62,"FAMILY","Free","Entertainment","1.1","4.4 and up","2016-07",0,0,1,0
"BS Meter (Ad Supported)",11,3.9,14,0.592,1000,0,0,1,51,"2013-08-14",1014,7,2013,27,"FAMILY","Free","Entertainment","2.0","2.2 and up","2013-08",0,0,1,0
"BS Play",11,3.7,56,1.5,5000,0,0,0,38,"2015-03-04",300,13,2015,46,"FAMILY","Free","Education","1.1.2","4.0 and up","2015-03",0,0,0,1
"BSc Ag Entrance Preparation",11,4.4,138,6.2,10000,0,0,0,38,"2018-05-31",1801,17,2018,84,"FAMILY","Free","Education","3.7","4.1 and up","2018-05",0,0,2,1
"Bsc Agri Notes",11,4.5,301,5.6,10000,0,0,0,38,"2018-07-01",113,17,2018,86,"FAMILY","Free","Education","1.0","4.1 and up","2018-07",0,0,3,1
"BSC IT",11,4.4,847,21,10000,0,0,0,38,"2018-07-16",1260,15,2018,86,"FAMILY","Free","Education","2.3","4.0.3 and up","2018-07",0,0,2,1
"BU Calculator",11,4.6,69,3.1,1000,0,0,0,38,"2017-07-24",1298,15,2017,74,"FAMILY","Free","Education","2.4","4.0.3 and up","2017-07",0,0,3,0
"BU Library",11,3.5,4,21,1000,0,0,0,38,"2017-09-22",277,19,2017,76,"FAMILY","Free","Education","1.1","4.3 and up","2017-09",0,0,0,0
"BU Mobile",11,4.5,472,4.3,10000,0,0,0,38,"2018-07-06",1301,9,2018,86,"FAMILY","Free","Education","2.4.1","2.3.3 and up","2018-07",0,0,3,1
"BU Students' Rep. Council",11,4.7,38,5.3,500,0,0,0,38,"2018-07-05",2287,13,2018,86,"FAMILY","Free","Education","5.45.0_713","4.0 and up","2018-07",0,0,3,0
"BU Study",11,5,7,5.6,10,0,0,0,38,"2017-12-07",113,15,2017,79,"FAMILY","Free","Education","1.0","4.0.3 and up","2017-12",0,0,3,0
"BU Syllabus",11,4.5,38,6.5,1000,0,0,0,38,"2017-09-21",189,15,2017,76,"FAMILY","Free","Education","1.0.3","4.0.3 and up","2017-09",0,0,3,0
"Bu the Baby Bunny - Cute pet care game",11,4.4,37122,89,1e+06,0,0,0,45,"2018-06-14",259,17,2018,85,"FAMILY","Free","Educational","1.03","4.1 and up","2018-06",0,0,2,3
"Bubble Bird Rescue",11,4.2,70753,14,5e+06,0,0,0,82,"2018-08-07",784,15,2018,87,"FAMILY","Free","Puzzle","1.8.6","4.0.3 and up","2018-08",0,0,1,3
"Bubble Bo-Bo",11,4.5,65,24,10000,0,0,0,26,"2018-07-05",2349,13,2018,86,"FAMILY","Free","Casual","6.0","4.0 and up","2018-07",0,0,3,1
"Bubble Shooter DX",11,4.2,636,4,1e+05,0,0,0,26,"2018-06-21",485,15,2018,85,"FAMILY","Free","Casual","1.21","4.0.3 and up","2018-06",0,0,1,2
"Builder Craft: House Building & Exploration",11,4.2,20807,52,1e+06,0,0,0.5,96,"2017-08-02",532,17,2017,75,"FAMILY","Free","Simulation","1.3","4.1 and up","2017-08",0,0,1,3
"Burger King Foot Lettuce",11,4.4,150,5.9,10000,0,0,0,51,"2018-06-11",268,13,2018,85,"FAMILY","Free","Entertainment","1.07","4.0 and up","2018-06",0,0,2,1
"Burrito Bash – We Bare Bears",11,4.3,10776,21,1e+06,0,0,0,7,"2017-10-26",1725,17,2017,77,"FAMILY","Free","Arcade;Action & Adventure","3.4","4.1 and up","2017-10",0,0,2,3
"Bus Driver 3D: Hill Station",11,4.3,31705,49,5e+06,0,0,0,96,"2017-11-06",718,17,2017,78,"FAMILY","Free","Simulation","1.7","4.1 and up","2017-11",0,0,2,3
"Business Intelligence & Data",11,4.9,7,3.5,1000,0,0,0,38,"2016-07-26",113,3,2016,62,"FAMILY","Free","Education","1.0","2.0 and up","2016-07",0,0,3,0
"Butterfly Pixel Art - coloring by number",11,4.6,769,13,1e+05,0,0,0,51,"2018-04-04",267,17,2018,83,"FAMILY","Free","Entertainment","1.06","4.1 and up","2018-04",0,0,3,2
"BV Sridhara Maharaj",11,5,8,2.7,100,0,0,0,51,"2017-12-03",277,17,2017,79,"FAMILY","Free","Entertainment","1.1","4.1 and up","2017-12",0,0,3,0
"bX Hot Articles by Ex Libris",11,4.3,42,0.554,5000,0,0,0,38,"2017-05-09",1013,7,2017,72,"FAMILY","Free","Education","2","2.2 and up","2017-05",0,0,2,1
"BX Memo",11,4.3,131,2,5000,0,0,0,38,"2016-11-17",1696,7,2016,66,"FAMILY","Free","Education","3.3.1","2.2 and up","2016-11",0,0,2,1
"C-SPAN Radio",11,3.6,608,5.4,1e+05,0,0,0,51,"2018-05-17",2008,17,2018,84,"FAMILY","Free","Entertainment","4.3.2","4.1 and up","2018-05",0,0,0,2
"C BOOK-C PROGRAMS",11,4.8,138,2.1,10000,0,0,0,38,"2017-09-22",113,10,2017,76,"FAMILY","Free","Education","1.0","3.0 and up","2017-09",0,0,3,1
"C Examples",11,4.2,1002,4.4,10000,0,0,0,38,"2016-08-31",1829,13,2016,63,"FAMILY","Free","Education","3.9","4.0 and up","2016-08",0,0,1,1
"C Functions",11,4.8,55,1.5,1000,0,0,0,38,"2015-09-26",113,15,2015,52,"FAMILY","Free","Education","1.0","4.0.3 and up","2015-09",0,0,3,0
"C I Patel School",11,4.1,101,5.1,1000,0,0,0,38,"2017-03-10",532,13,2017,70,"FAMILY","Free","Education","1.3","4.0 and up","2017-03",0,0,1,0
"C Pattern Programs Free",11,4.5,4115,5.8,1e+05,0,0,0,38,"2018-07-08",2497,13,2018,86,"FAMILY","Free","Education","7.1.0","4.0 and up","2018-07",0,0,3,2
"C Programming - Learn Code, Theory & Discuss",11,4.5,2751,7,1e+05,0,0,0,38,"2018-06-15",1672,15,2018,85,"FAMILY","Free","Education","3.2.8","4.0.3 and up","2018-06",0,0,3,2
"C Programming Zone",11,4.6,1218,4,50000,0,0,0,38,"2017-05-13",1522,15,2017,72,"FAMILY","Free","Education","3.0","4.0.3 and up","2017-05",0,0,3,2
"C Prowess",11,4.8,306,3.3,5000,0,0,0,38,"2017-06-03",424,17,2017,73,"FAMILY","Free","Education","1.2","4.1 and up","2017-06",0,0,3,1
"CA CS Network",11,4.7,160,19,5000,0,0,0,38,"2018-07-25",113,20,2018,86,"FAMILY","Free","Education","1.0","4.4 and up","2018-07",0,0,3,1
"CA Lottery Official App",11,4.2,7000,26,1e+06,0,0,1,51,"2018-08-02",1544,20,2018,87,"FAMILY","Free","Entertainment","3.0.2","4.4 and up","2018-08",0,0,1,3
"Cake Shop - Kids Cooking",11,4.3,30668,33,5e+06,0,0,0,32,"2018-07-16",1115,15,2018,86,"FAMILY","Free","Casual;Pretend Play","2.1.3181","4.0.3 and up","2018-07",0,0,2,3
"Cambridge English FC",11,4.4,761,11,50000,0,0,0,38,"2016-10-06",1089,13,2016,65,"FAMILY","Free","Education","2.1.0","4.0 and up","2016-10",0,0,2,2
"Can Your Pet? : Returns - Teen",11,4.3,45370,14,1e+06,0,0,1,96,"2018-08-02",1368,8,2018,87,"FAMILY","Free","Simulation","2.59.8","2.3 and up","2018-08",0,0,2,3
"Candy Day",11,4.5,11716,48,1e+06,0,0,0,28,"2018-08-03",2622,13,2018,87,"FAMILY","Free","Casual;Brain Games","8.4.3180","4.0 and up","2018-08",2,38,3,3
